fileName,modelAtmosphere,pathType,surfaceAlbedo,surfaceTemperature,albedoFilename,targetLabel,backgroundLabel,visibility,groundAltitude,sensorAltitude,targetAltitude,sensorZenith,sensorAzimuth,dZenith,dAzimuth,dayNumber,extraterrestrialSource,latitude,longitude,timeUTC,startingWavelength,endingWavelength,wavelengthIncrement,fwhm,key
tape5,2,2,,303.15,spec_alb.dat,green felt,"constant, 18%",0.0,0.168,0.28231,100.0,0.0,0.0,2.5,5,312,0,43.041,77.698,15.0,0.3,1.2,0.001,0.001,0
Target Norm Blue,Target Norm Green,Target Norm Red,Target Norm RE,Target Norm IR,radianceType,Downwelling Norm Blue,Downwelling Norm Green,Downwelling Norm Red,Downwelling Norm RE,Downwelling Norm IR,radianceType
0.00109421756734,0.0010423389106,0.000501105216304,0.00043621860611,0.00181081157716,Target,0.0,0.0,0.0,0.0,0.0,Downwelling
wavelengths,tgtSolScat,groundReflect,directReflect,estDownwell,totalRadiance,sumSolScat,Norm Blue,Norm Green,Norm Red,Norm RE,Norm IR
0.86,3.3091e-05,0.0020385,0.001485,0.0005535,0.0020716,0.0,967000.0,1700000.0,970000.0,974000.0,884000000.0
0.861,3.2997e-05,0.0020382,0.0014864,0.0005518,0.0020712,0.0,1053300.0,1712000.0,983000.0,957100.0,809700000.0
0.862,3.2751e-05,0.0020295,0.001481,0.0005485,0.0020622,0.0,1139600.0,1724000.0,996000.0,940200.0,735400000.0
0.863,3.3304e-05,0.0020701,0.0015116,0.0005585,0.0021034,0.0,1225900.0,1736000.0,1009000.0,923300.0,661100000.0
0.864,3.3172e-05,0.0020683,0.0015112,0.0005571,0.0021015,0.0,1312200.0,1748000.0,1022000.0,906400.0,586800000.0
0.865,3.2596e-05,0.0020378,0.0014897,0.0005481,0.0020704,0.0,1398500.0,1760000.0,1035000.0,889500.0,512500000.0
0.866,2.771e-05,0.0017367,0.0012704,0.0004663,0.0017644,0.0,1484800.0,1772000.0,1048000.0,872600.0,438200000.0
0.867,2.855e-05,0.0017947,0.0013137,0.000481,0.0018232,0.0,1571100.0,1784000.0,1061000.0,855700.0,363900000.0
0.868,3.1343e-05,0.0019748,0.0014459,0.0005289,0.0020062,0.0,1657400.0,1796000.0,1074000.0,838800.0,289600000.0
0.869,3.0926e-05,0.0019552,0.0014331,0.0005221,0.0019861,0.0,1743700.0,1808000.0,1087000.0,821900.0,215300000.0
0.87,3.2086e-05,0.0020348,0.0014924,0.0005424,0.0020668,0.0,1830000.0,1820000.0,1100000.0,805000.0,141000000.0
0.871,3.1909e-05,0.0020294,0.0014895,0.0005399,0.0020613,0.0,1768000.0,1720700.0,1073700.0,793600.0,127920000.0
0.872,3.1956e-05,0.0020378,0.0014966,0.0005412,0.0020698,0.0,1706000.0,1621400.0,1047400.0,782200.0,114840000.0
0.873,3.1926e-05,0.0020414,0.0015002,0.0005412,0.0020733,0.0,1644000.0,1522100.0,1021100.0,770800.0,101760000.0
0.874,3.131e-05,0.0020084,0.0014769,0.0005315,0.0020397,0.0,1582000.0,1422800.0,994800.0,759400.0,88680000.0
0.875,3.078e-05,0.0019793,0.0014565,0.0005228,0.0020101,0.0,1520000.0,1323500.0,968500.0,748000.0,75600000.0
0.876,3.0842e-05,0.0019881,0.001464,0.0005241,0.0020189,0.0,1458000.0,1224200.0,942200.0,736600.0,62520000.0
0.877,3.1423e-05,0.0020311,0.0014965,0.0005346,0.0020626,0.0,1396000.0,1124900.0,915900.0,725200.0,49440000.0
0.878,3.1068e-05,0.0020137,0.0014849,0.0005288,0.0020448,0.0,1334000.0,1025600.0,889600.0,713800.0,36360000.0
0.879,3.0792e-05,0.0020005,0.0014761,0.0005244,0.0020313,0.0,1272000.0,926300.0,863300.0,702400.0,23280000.0
0.88,3.0825e-05,0.0020082,0.0014827,0.0005255,0.002039,0.0,1210000.0,827000.0,837000.0,691000.0,10200000.0
0.881,2.8709e-05,0.0018788,0.0013889,0.0004899,0.0019075,0.0,1218000.0,884300.0,822400.0,714700.0,9383000.0
0.882,3.0194e-05,0.0019816,0.0014659,0.0005157,0.0020118,0.0,1226000.0,941600.0,807800.0,738400.0,8566000.0
0.883,2.9729e-05,0.001953,0.0014452,0.0005078,0.0019827,0.0,1234000.0,998900.0,793200.0,762100.0,7749000.0
0.884,2.986e-05,0.001965,0.0014549,0.0005101,0.0019949,0.0,1242000.0,1056200.0,778600.0,785800.0,6932000.0
0.885,3.0187e-05,0.0019913,0.0014752,0.0005161,0.0020215,0.0,1250000.0,1113500.0,764000.0,809500.0,6115000.0
0.886,2.823e-05,0.0018782,0.0013947,0.0004835,0.0019064,0.0,1258000.0,1170800.0,749400.0,833200.0,5298000.0
0.887,2.838e-05,0.0018864,0.0014003,0.0004861,0.0019148,0.0,1266000.0,1228100.0,734800.0,856900.0,4481000.0
0.888,2.8699e-05,0.0019138,0.0014233,0.0004905,0.0019425,0.0,1274000.0,1285400.0,720200.0,880600.0,3664000.0
0.889,2.9819e-05,0.0019831,0.0014724,0.0005107,0.002013,0.0,1282000.0,1342700.0,705600.0,904300.0,2847000.0
0.89,2.8606e-05,0.0019207,0.0014301,0.0004906,0.0019493,0.0,1290000.0,1400000.0,691000.0,928000.0,2030000.0
0.891,2.9015e-05,0.0019431,0.0014465,0.0004966,0.0019722,0.0,1310000.0,1356500.0,698500.0,947200.0,1964000.0
0.892,2.7604e-05,0.0018649,0.001392,0.0004729,0.0018925,0.0,1330000.0,1313000.0,706000.0,966400.0,1898000.0
0.893,2.4238e-05,0.0016596,0.0012459,0.0004137,0.0016839,0.0,1350000.0,1269500.0,713500.0,985600.0,1832000.0
0.894,2.4169e-05,0.0016588,0.0012475,0.0004113,0.001683,0.0,1370000.0,1226000.0,721000.0,1004800.0,1766000.0
0.895,2.0535e-05,0.001428,0.0010874,0.0003406,0.0014485,0.0,1390000.0,1182500.0,728500.0,1024000.0,1700000.0
0.896,1.8872e-05,0.001315,0.0010039,0.0003111,0.0013338,0.0,1410000.0,1139000.0,736000.0,1043200.0,1634000.0
0.897,1.4433e-05,0.0010147,0.00078347,0.00023123,0.0010292,0.0,1430000.0,1095500.0,743500.0,1062400.0,1568000.0
0.898,1.6855e-05,0.0011889,0.00090904,0.00027986,0.0012057,0.0,1450000.0,1052000.0,751000.0,1081600.0,1502000.0
0.899,1.0968e-05,0.0007716,0.00059381,0.00017779,0.00078258,0.0,1470000.0,1008500.0,758500.0,1100800.0,1436000.0
0.9,1.8165e-05,0.0012678,0.00096033,0.00030747,0.001286,0.0,1490000.0,965000.0,766000.0,1120000.0,1370000.0
0.901,1.1259e-05,0.00082452,0.00063922,0.0001853,0.00083577,0.0,0.0,0.0,0.0,0.0,0.0
0.902,1.5435e-05,0.0010922,0.00083119,0.00026101,0.0011076,0.0,0.0,0.0,0.0,0.0,0.0
0.903,1.4573e-05,0.0010483,0.00080431,0.00024399,0.0010628,0.0,0.0,0.0,0.0,0.0,0.0
0.904,2.2577e-05,0.0015869,0.0012027,0.0003842,0.0016095,0.0,0.0,0.0,0.0,0.0,0.0
0.905,2.1383e-05,0.0015137,0.0011531,0.0003606,0.001535,0.0,0.0,0.0,0.0,0.0,0.0
0.906,1.9232e-05,0.0013639,0.0010368,0.0003271,0.0013831,0.0,0.0,0.0,0.0,0.0,0.0
0.907,1.4152e-05,0.0010231,0.00078832,0.00023478,0.0010373,0.0,0.0,0.0,0.0,0.0,0.0
0.908,1.4055e-05,0.0010096,0.0007762,0.0002334,0.0010236,0.0,0.0,0.0,0.0,0.0,0.0
0.909,1.5377e-05,0.0011085,0.00084957,0.00025893,0.0011238,0.0,0.0,0.0,0.0,0.0,0.0
0.91,1.1756e-05,0.00087827,0.00068382,0.00019445,0.00089003,0.0,0.0,0.0,0.0,0.0,0.0
0.911,1.4837e-05,0.0010766,0.0008277,0.0002489,0.0010915,0.0,0.0,0.0,0.0,0.0,0.0
0.912,1.4893e-05,0.0010886,0.00083571,0.00025289,0.0011035,0.0,0.0,0.0,0.0,0.0,0.0
0.913,1.2552e-05,0.00093936,0.00072848,0.00021088,0.00095192,0.0,0.0,0.0,0.0,0.0,0.0
0.914,1.2406e-05,0.00092142,0.00071425,0.00020717,0.00093382,0.0,0.0,0.0,0.0,0.0,0.0
0.915,1.3098e-05,0.00099826,0.00077498,0.00022328,0.0010114,0.0,0.0,0.0,0.0,0.0,0.0
0.916,1.0921e-05,0.00082303,0.00063953,0.0001835,0.00083394,0.0,0.0,0.0,0.0,0.0,0.0
0.917,1.5211e-05,0.0011343,0.00087379,0.00026051,0.0011495,0.0,0.0,0.0,0.0,0.0,0.0
0.918,1.0784e-05,0.00082309,0.00064013,0.00018296,0.00083388,0.0,0.0,0.0,0.0,0.0,0.0
0.919,1.6371e-05,0.0012146,0.00093727,0.00027733,0.001231,0.0,0.0,0.0,0.0,0.0,0.0
0.92,1.7962e-05,0.0013091,0.0010066,0.0003025,0.0013271,0.0,0.0,0.0,0.0,0.0,0.0
0.921,1.8206e-05,0.0013484,0.0010363,0.0003121,0.0013666,0.0,0.0,0.0,0.0,0.0,0.0
0.922,1.5229e-05,0.0011481,0.00089021,0.00025789,0.0011633,0.0,0.0,0.0,0.0,0.0,0.0
0.923,1.7714e-05,0.0013113,0.0010083,0.000303,0.001329,0.0,0.0,0.0,0.0,0.0,0.0
0.924,1.4813e-05,0.0011329,0.00088142,0.00025148,0.0011478,0.0,0.0,0.0,0.0,0.0,0.0
0.925,1.4323e-05,0.0010973,0.00085468,0.00024262,0.0011116,0.0,0.0,0.0,0.0,0.0,0.0
0.926,1.4408e-05,0.0011077,0.00086012,0.00024758,0.0011221,0.0,0.0,0.0,0.0,0.0,0.0
0.927,1.7628e-05,0.001331,0.0010262,0.0003048,0.0013486,0.0,0.0,0.0,0.0,0.0,0.0
0.928,9.4001e-06,0.00075087,0.00059115,0.00015972,0.00076027,0.0,0.0,0.0,0.0,0.0,0.0
0.929,8.2472e-06,0.00065749,0.00052191,0.00013558,0.00066574,0.0,0.0,0.0,0.0,0.0,0.0
0.93,5.2475e-06,0.00042612,0.0003403,8.582e-05,0.00043137,0.0,0.0,0.0,0.0,0.0,0.0
0.931,4.7632e-06,0.00037265,0.000296,7.665e-05,0.00037742,0.0,0.0,0.0,0.0,0.0,0.0
0.932,2.4889e-06,0.00020304,0.00015973,4.331e-05,0.00020553,0.0,0.0,0.0,0.0,0.0,0.0
0.933,1.7274e-06,0.00013459,0.00010589,2.87e-05,0.00013632,0.0,0.0,0.0,0.0,0.0,0.0
0.934,4.4517e-07,3.3432e-05,2.5738e-05,7.694e-06,3.3877e-05,0.0,0.0,0.0,0.0,0.0,0.0
0.935,2.1174e-06,0.00017207,0.00013301,3.906e-05,0.00017419,0.0,0.0,0.0,0.0,0.0,0.0
0.936,8.5316e-07,7.1069e-05,5.5179e-05,1.589e-05,7.1922e-05,0.0,0.0,0.0,0.0,0.0,0.0
0.937,9.2099e-07,7.5554e-05,5.9049e-05,1.6505e-05,7.6475e-05,0.0,0.0,0.0,0.0,0.0,0.0
0.938,1.0732e-06,8.9738e-05,7.0029e-05,1.9709e-05,9.0811e-05,0.0,0.0,0.0,0.0,0.0,0.0
0.939,4.4578e-06,0.00036331,0.00028418,7.913e-05,0.00036777,0.0,0.0,0.0,0.0,0.0,0.0
0.94,5.9709e-06,0.00048281,0.00038091,0.0001019,0.00048878,0.0,0.0,0.0,0.0,0.0,0.0
0.941,3.3017e-06,0.00028291,0.00022637,5.654e-05,0.00028621,0.0,0.0,0.0,0.0,0.0,0.0
0.942,4.314e-06,0.00035353,0.00027794,7.559e-05,0.00035784,0.0,0.0,0.0,0.0,0.0,0.0
0.943,2.3628e-06,0.00019348,0.00014989,4.359e-05,0.00019585,0.0,0.0,0.0,0.0,0.0,0.0
0.944,3.4966e-06,0.00028203,0.0002186,6.343e-05,0.00028553,0.0,0.0,0.0,0.0,0.0,0.0
0.945,4.1207e-06,0.00033261,0.00026282,6.979e-05,0.00033673,0.0,0.0,0.0,0.0,0.0,0.0
0.946,1.3789e-06,0.00011286,8.8235e-05,2.4625e-05,0.00011424,0.0,0.0,0.0,0.0,0.0,0.0
0.947,3.7323e-06,0.00030993,0.00024585,6.408e-05,0.00031366,0.0,0.0,0.0,0.0,0.0,0.0
0.948,2.7002e-06,0.00022558,0.00017834,4.724e-05,0.00022828,0.0,0.0,0.0,0.0,0.0,0.0
0.949,5.4395e-06,0.00045786,0.00036167,9.619e-05,0.0004633,0.0,0.0,0.0,0.0,0.0,0.0
0.95,8.2612e-07,6.6327e-05,5.1864e-05,1.4463e-05,6.7155e-05,0.0,0.0,0.0,0.0,0.0,0.0
0.951,6.5473e-06,0.00055184,0.0004358,0.00011604,0.00055839,0.0,0.0,0.0,0.0,0.0,0.0
0.952,2.02e-06,0.00017481,0.00014051,3.43e-05,0.00017683,0.0,0.0,0.0,0.0,0.0,0.0
0.953,3.2471e-06,0.00027475,0.00022198,5.277e-05,0.000278,0.0,0.0,0.0,0.0,0.0,0.0
0.954,5.2524e-06,0.00044044,0.00035109,8.935e-05,0.00044569,0.0,0.0,0.0,0.0,0.0,0.0
0.955,3.9329e-06,0.0003346,0.00026787,6.673e-05,0.00033853,0.0,0.0,0.0,0.0,0.0,0.0
0.956,4.2394e-06,0.00034856,0.00027695,7.161e-05,0.0003528,0.0,0.0,0.0,0.0,0.0,0.0
0.957,2.8175e-06,0.00023598,0.00018905,4.693e-05,0.0002388,0.0,0.0,0.0,0.0,0.0,0.0
0.958,7.4804e-06,0.00061951,0.00049159,0.00012792,0.00062699,0.0,0.0,0.0,0.0,0.0,0.0
0.959,4.5886e-06,0.00039132,0.00031399,7.733e-05,0.00039591,0.0,0.0,0.0,0.0,0.0,0.0
0.96,5.213e-06,0.00044791,0.00035864,8.927e-05,0.00045312,0.0,0.0,0.0,0.0,0.0,0.0
0.961,6.2978e-06,0.00052737,0.00042014,0.00010723,0.00053366,0.0,0.0,0.0,0.0,0.0,0.0
0.962,6.3775e-06,0.00052622,0.00042184,0.00010438,0.00053261,0.0,0.0,0.0,0.0,0.0,0.0
0.963,7.7224e-06,0.00064802,0.0005168,0.00013122,0.00065574,0.0,0.0,0.0,0.0,0.0,0.0
0.964,7.7272e-06,0.00064574,0.00051207,0.00013367,0.00065346,0.0,0.0,0.0,0.0,0.0,0.0
0.965,7.7372e-06,0.00066579,0.00053495,0.00013084,0.00067353,0.0,0.0,0.0,0.0,0.0,0.0
0.966,7.2143e-06,0.00062492,0.00050383,0.00012109,0.00063213,0.0,0.0,0.0,0.0,0.0,0.0
0.967,7.8263e-06,0.00067072,0.00053786,0.00013286,0.00067855,0.0,0.0,0.0,0.0,0.0,0.0
0.968,1.4484e-05,0.0011785,0.00092317,0.00025533,0.001193,0.0,0.0,0.0,0.0,0.0,0.0
0.969,1.4203e-05,0.0011801,0.00092974,0.00025036,0.0011943,0.0,0.0,0.0,0.0,0.0,0.0
0.97,1.3442e-05,0.0011139,0.00088101,0.00023289,0.0011273,0.0,0.0,0.0,0.0,0.0,0.0
0.971,1.6798e-05,0.0013665,0.0010704,0.0002961,0.0013833,0.0,0.0,0.0,0.0,0.0,0.0
0.972,1.5541e-05,0.0012762,0.001002,0.0002742,0.0012917,0.0,0.0,0.0,0.0,0.0,0.0
0.973,1.139e-05,0.00097067,0.00077283,0.00019784,0.00098207,0.0,0.0,0.0,0.0,0.0,0.0
0.974,1.1053e-05,0.00092982,0.00073753,0.00019229,0.00094087,0.0,0.0,0.0,0.0,0.0,0.0
0.975,1.1798e-05,0.00098075,0.00077804,0.00020271,0.00099254,0.0,0.0,0.0,0.0,0.0,0.0
0.976,1.0194e-05,0.00086251,0.00068965,0.00017286,0.0008727,0.0,0.0,0.0,0.0,0.0,0.0
0.977,1.3849e-05,0.0011456,0.00090527,0.00024033,0.0011594,0.0,0.0,0.0,0.0,0.0,0.0
0.978,1.2227e-05,0.0010348,0.00082512,0.00020968,0.0010471,0.0,0.0,0.0,0.0,0.0,0.0
0.979,1.297e-05,0.0010859,0.00086395,0.00022195,0.0010989,0.0,0.0,0.0,0.0,0.0,0.0
0.98,1.2194e-05,0.0010223,0.00081423,0.00020807,0.0010345,0.0,0.0,0.0,0.0,0.0,0.0
0.981,1.641e-05,0.0013694,0.0010789,0.0002905,0.0013858,0.0,0.0,0.0,0.0,0.0,0.0
0.982,1.5204e-05,0.001279,0.0010116,0.0002674,0.0012942,0.0,0.0,0.0,0.0,0.0,0.0
0.983,1.4629e-05,0.0012228,0.00097203,0.00025077,0.0012374,0.0,0.0,0.0,0.0,0.0,0.0
0.984,1.8349e-05,0.0015113,0.0011862,0.0003251,0.0015296,0.0,0.0,0.0,0.0,0.0,0.0
0.985,1.4848e-05,0.0012572,0.0010016,0.0002556,0.0012721,0.0,0.0,0.0,0.0,0.0,0.0
0.986,1.8938e-05,0.0015627,0.0012242,0.0003385,0.0015817,0.0,0.0,0.0,0.0,0.0,0.0
0.987,1.8276e-05,0.0015174,0.0011914,0.000326,0.0015356,0.0,0.0,0.0,0.0,0.0,0.0
0.988,1.812e-05,0.0015067,0.0011842,0.0003225,0.0015248,0.0,0.0,0.0,0.0,0.0,0.0
0.989,1.9242e-05,0.0015861,0.0012421,0.000344,0.0016053,0.0,0.0,0.0,0.0,0.0,0.0
0.99,1.7752e-05,0.0014897,0.0011717,0.000318,0.0015074,0.0,0.0,0.0,0.0,0.0,0.0
0.991,1.9486e-05,0.0016155,0.0012657,0.0003498,0.001635,0.0,0.0,0.0,0.0,0.0,0.0
0.992,1.9399e-05,0.0016126,0.0012639,0.0003487,0.001632,0.0,0.0,0.0,0.0,0.0,0.0
0.993,1.8599e-05,0.0015522,0.0012188,0.0003334,0.0015708,0.0,0.0,0.0,0.0,0.0,0.0
0.994,1.9701e-05,0.0016365,0.0012828,0.0003537,0.0016562,0.0,0.0,0.0,0.0,0.0,0.0
0.995,1.9863e-05,0.0016484,0.0012917,0.0003567,0.0016683,0.0,0.0,0.0,0.0,0.0,0.0
0.996,1.9663e-05,0.0016364,0.0012834,0.000353,0.0016561,0.0,0.0,0.0,0.0,0.0,0.0
0.997,1.9687e-05,0.0016418,0.0012878,0.000354,0.0016614,0.0,0.0,0.0,0.0,0.0,0.0
0.998,1.9626e-05,0.0016421,0.0012886,0.0003535,0.0016617,0.0,0.0,0.0,0.0,0.0,0.0
0.999,1.9447e-05,0.0016295,0.0012798,0.0003497,0.0016489,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.8933e-05,0.0015966,0.0012552,0.0003414,0.0016155,0.0,0.0,0.0,0.0,0.0,0.0
1.001,1.9461e-05,0.0016381,0.001287,0.0003511,0.0016576,0.0,0.0,0.0,0.0,0.0,0.0
1.002,1.804e-05,0.0015419,0.0012161,0.0003258,0.0015599,0.0,0.0,0.0,0.0,0.0,0.0
1.003,1.9074e-05,0.0016134,0.0012689,0.0003445,0.0016324,0.0,0.0,0.0,0.0,0.0,0.0
1.004,1.8486e-05,0.0015727,0.0012385,0.0003342,0.0015912,0.0,0.0,0.0,0.0,0.0,0.0
1.005,1.785e-05,0.0015118,0.0011894,0.0003224,0.0015296,0.0,0.0,0.0,0.0,0.0,0.0
1.006,1.8317e-05,0.001561,0.0012296,0.0003314,0.0015793,0.0,0.0,0.0,0.0,0.0,0.0
1.007,1.885e-05,0.0016069,0.0012657,0.0003412,0.0016257,0.0,0.0,0.0,0.0,0.0,0.0
1.008,1.8612e-05,0.0015921,0.0012557,0.0003364,0.0016107,0.0,0.0,0.0,0.0,0.0,0.0
1.009,1.8225e-05,0.0015667,0.001237,0.0003297,0.001585,0.0,0.0,0.0,0.0,0.0,0.0
1.01,1.7992e-05,0.001556,0.0012298,0.0003262,0.001574,0.0,0.0,0.0,0.0,0.0,0.0
1.011,1.8941e-05,0.0016205,0.0012697,0.0003508,0.0016395,0.0,0.0,0.0,0.0,0.0,0.0
1.012,1.8442e-05,0.0015906,0.0012529,0.0003377,0.001609,0.0,0.0,0.0,0.0,0.0,0.0
1.013,1.8642e-05,0.0016058,0.0012676,0.0003382,0.0016245,0.0,0.0,0.0,0.0,0.0,0.0
1.014,1.8672e-05,0.0016113,0.0012723,0.000339,0.0016299,0.0,0.0,0.0,0.0,0.0,0.0
1.015,1.8278e-05,0.0015816,0.0012497,0.0003319,0.0015999,0.0,0.0,0.0,0.0,0.0,0.0
1.016,1.8312e-05,0.0015895,0.0012564,0.0003331,0.0016078,0.0,0.0,0.0,0.0,0.0,0.0
1.017,1.8146e-05,0.001575,0.0012455,0.0003295,0.0015931,0.0,0.0,0.0,0.0,0.0,0.0
1.018,1.8425e-05,0.0016025,0.0012673,0.0003352,0.001621,0.0,0.0,0.0,0.0,0.0,0.0
1.019,1.7449e-05,0.0015297,0.0012116,0.0003181,0.0015471,0.0,0.0,0.0,0.0,0.0,0.0
1.02,1.8045e-05,0.0015761,0.0012475,0.0003286,0.0015941,0.0,0.0,0.0,0.0,0.0,0.0
1.021,1.8207e-05,0.0015923,0.0012606,0.0003317,0.0016105,0.0,0.0,0.0,0.0,0.0,0.0
1.022,1.7666e-05,0.0015532,0.0012307,0.0003225,0.0015708,0.0,0.0,0.0,0.0,0.0,0.0
1.023,1.7939e-05,0.0015827,0.0012548,0.0003279,0.0016007,0.0,0.0,0.0,0.0,0.0,0.0
1.024,1.7224e-05,0.0015339,0.0012185,0.0003154,0.0015512,0.0,0.0,0.0,0.0,0.0,0.0
1.025,1.803e-05,0.0015916,0.001262,0.0003296,0.0016096,0.0,0.0,0.0,0.0,0.0,0.0
1.026,1.7824e-05,0.0015815,0.0012546,0.0003269,0.0015993,0.0,0.0,0.0,0.0,0.0,0.0
1.027,1.7756e-05,0.0015783,0.0012529,0.0003254,0.0015961,0.0,0.0,0.0,0.0,0.0,0.0
1.028,1.7737e-05,0.0015799,0.0012547,0.0003252,0.0015976,0.0,0.0,0.0,0.0,0.0,0.0
1.029,1.7382e-05,0.0015505,0.0012321,0.0003184,0.0015678,0.0,0.0,0.0,0.0,0.0,0.0
1.03,1.7762e-05,0.001584,0.0012583,0.0003257,0.0016018,0.0,0.0,0.0,0.0,0.0,0.0
1.031,1.7574e-05,0.0015724,0.0012499,0.0003225,0.00159,0.0,0.0,0.0,0.0,0.0,0.0
1.032,1.767e-05,0.0015824,0.0012578,0.0003246,0.0016001,0.0,0.0,0.0,0.0,0.0,0.0
1.033,1.7226e-05,0.0015458,0.0012294,0.0003164,0.001563,0.0,0.0,0.0,0.0,0.0,0.0
1.034,1.743e-05,0.0015673,0.0012468,0.0003205,0.0015848,0.0,0.0,0.0,0.0,0.0,0.0
1.035,1.7252e-05,0.0015546,0.0012371,0.0003175,0.0015718,0.0,0.0,0.0,0.0,0.0,0.0
1.036,1.7408e-05,0.0015725,0.001252,0.0003205,0.0015899,0.0,0.0,0.0,0.0,0.0,0.0
1.037,1.7158e-05,0.0015532,0.0012368,0.0003164,0.0015704,0.0,0.0,0.0,0.0,0.0,0.0
1.038,1.7063e-05,0.0015474,0.0012331,0.0003143,0.0015645,0.0,0.0,0.0,0.0,0.0,0.0
1.039,1.7219e-05,0.0015651,0.0012477,0.0003174,0.0015823,0.0,0.0,0.0,0.0,0.0,0.0
1.04,1.6976e-05,0.0015459,0.0012325,0.0003134,0.0015629,0.0,0.0,0.0,0.0,0.0,0.0
1.041,1.7054e-05,0.0015559,0.001241,0.0003149,0.0015729,0.0,0.0,0.0,0.0,0.0,0.0
1.042,1.7045e-05,0.0015577,0.0012428,0.0003149,0.0015748,0.0,0.0,0.0,0.0,0.0,0.0
1.043,1.6796e-05,0.0015376,0.0012273,0.0003103,0.0015544,0.0,0.0,0.0,0.0,0.0,0.0
1.044,1.6901e-05,0.0015497,0.0012374,0.0003123,0.0015666,0.0,0.0,0.0,0.0,0.0,0.0
1.045,1.6781e-05,0.0015413,0.0012312,0.0003101,0.0015581,0.0,0.0,0.0,0.0,0.0,0.0
1.046,1.6311e-05,0.0015008,0.0011993,0.0003015,0.0015171,0.0,0.0,0.0,0.0,0.0,0.0
1.047,1.653e-05,0.0015235,0.001218,0.0003055,0.00154,0.0,0.0,0.0,0.0,0.0,0.0
1.048,1.6655e-05,0.0015379,0.0012298,0.0003081,0.0015545,0.0,0.0,0.0,0.0,0.0,0.0
1.049,1.6513e-05,0.0015282,0.0012226,0.0003056,0.0015447,0.0,0.0,0.0,0.0,0.0,0.0
1.05,1.6368e-05,0.0015178,0.0012151,0.0003027,0.0015342,0.0,0.0,0.0,0.0,0.0,0.0
1.051,1.6357e-05,0.0015191,0.0012163,0.0003028,0.0015355,0.0,0.0,0.0,0.0,0.0,0.0
1.052,1.6212e-05,0.0015089,0.0012086,0.0003003,0.0015251,0.0,0.0,0.0,0.0,0.0,0.0
1.053,1.6113e-05,0.0015025,0.0012041,0.0002984,0.0015187,0.0,0.0,0.0,0.0,0.0,0.0
1.054,1.6007e-05,0.0014956,0.0011988,0.0002968,0.0015116,0.0,0.0,0.0,0.0,0.0,0.0
1.055,1.5985e-05,0.0014967,0.0012008,0.0002959,0.0015127,0.0,0.0,0.0,0.0,0.0,0.0
1.056,1.5873e-05,0.0014893,0.0011951,0.0002942,0.0015052,0.0,0.0,0.0,0.0,0.0,0.0
1.057,1.5759e-05,0.0014821,0.0011899,0.0002922,0.0014978,0.0,0.0,0.0,0.0,0.0,0.0
1.058,1.5524e-05,0.001463,0.0011752,0.0002878,0.0014786,0.0,0.0,0.0,0.0,0.0,0.0
1.059,1.4969e-05,0.0014136,0.001136,0.0002776,0.0014285,0.0,0.0,0.0,0.0,0.0,0.0
1.06,1.5341e-05,0.0014513,0.0011668,0.0002845,0.0014666,0.0,0.0,0.0,0.0,0.0,0.0
1.061,1.4929e-05,0.0014144,0.0011376,0.0002768,0.0014293,0.0,0.0,0.0,0.0,0.0,0.0
1.062,1.5125e-05,0.0014351,0.0011551,0.00028,0.0014503,0.0,0.0,0.0,0.0,0.0,0.0
1.063,1.4809e-05,0.0014074,0.0011333,0.0002741,0.0014222,0.0,0.0,0.0,0.0,0.0,0.0
1.064,1.5018e-05,0.0014299,0.0011517,0.0002782,0.0014449,0.0,0.0,0.0,0.0,0.0,0.0
1.065,1.4797e-05,0.0014095,0.0011364,0.0002731,0.0014243,0.0,0.0,0.0,0.0,0.0,0.0
1.066,1.4558e-05,0.0013888,0.0011197,0.0002691,0.0014034,0.0,0.0,0.0,0.0,0.0,0.0
1.067,1.4581e-05,0.0013922,0.001123,0.0002692,0.0014067,0.0,0.0,0.0,0.0,0.0,0.0
1.068,1.4478e-05,0.0013831,0.0011165,0.0002666,0.0013976,0.0,0.0,0.0,0.0,0.0,0.0
1.069,1.3738e-05,0.0013102,0.0010581,0.0002521,0.001324,0.0,0.0,0.0,0.0,0.0,0.0
1.07,1.4014e-05,0.0013399,0.0010833,0.0002566,0.0013539,0.0,0.0,0.0,0.0,0.0,0.0
1.071,1.4681e-05,0.0013936,0.0011254,0.0002682,0.0014083,0.0,0.0,0.0,0.0,0.0,0.0
1.072,1.4337e-05,0.0013679,0.0011065,0.0002614,0.0013822,0.0,0.0,0.0,0.0,0.0,0.0
1.073,1.4016e-05,0.0013349,0.0010798,0.0002551,0.0013489,0.0,0.0,0.0,0.0,0.0,0.0
1.074,1.4896e-05,0.0014106,0.0011399,0.0002707,0.0014255,0.0,0.0,0.0,0.0,0.0,0.0
1.075,1.3264e-05,0.0012701,0.0010321,0.000238,0.0012833,0.0,0.0,0.0,0.0,0.0,0.0
1.076,1.4562e-05,0.0013822,0.0011185,0.0002637,0.0013967,0.0,0.0,0.0,0.0,0.0,0.0
1.077,1.395e-05,0.0013323,0.0010803,0.000252,0.0013463,0.0,0.0,0.0,0.0,0.0,0.0
1.078,1.3662e-05,0.0013119,0.0010653,0.0002466,0.0013256,0.0,0.0,0.0,0.0,0.0,0.0
